id,publishedAt,dimension,channelId,title,tags,subscriberCount,viewCount,likeCount,commentCount,tags_count,title_count,trend
_Q7l0FDecI8,2023-05-18T16:46:50Z,PT4H19M,UChG2EWuXoW7Tgof35WjbsnQ,T1 vs JDG (BO5) | MSI 2023 - VÒNG PHÂN NHÁNH | 18.05.2023,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,2555334,19673,481,49,13,0
l4ME55lz2jg,2023-11-11T13:16:55Z,PT5H53M43S,UChG2EWuXoW7Tgof35WjbsnQ,WBG vs BLG (BO5) | CKTG 2023 - BÁN KẾT 1,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,2247628,15528,254,49,11,1
gDj_kOcmT8I,2023-10-15T12:32:02Z,PT9H24M1S,UChG2EWuXoW7Tgof35WjbsnQ,TW vs GAM (BO5) | PSG vs BDS (BO5) | CKTG 2023 - VÒNG KHỞI ĐỘNG | 15.10.2023,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,2186675,18683,284,49,18,0
tKq2DJsvNV4,2023-05-20T16:06:05Z,PT4H29M31S,UChG2EWuXoW7Tgof35WjbsnQ,BLG vs T1  (BO5) | MSI 2023 - VÒNG PHÂN NHÁNH | 20.05.2023,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,2180475,15684,461,49,13,0
IbmV8MzIXDo,2023-11-05T11:04:12Z,PT3H47M52S,UChG2EWuXoW7Tgof35WjbsnQ,LNG vs T1 (BO5) | CKTG 2023 - TỨ KẾT 4,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,2187436,21367,494,49,11,1
J3uwd4z_I_c,2023-04-21T16:34:33Z,PT5H5M41S,UChG2EWuXoW7Tgof35WjbsnQ,GAM vs SE (BO5) | VCS 2023 HỪNG ĐÔNG - CHUNG KẾT NHÁNH THẮNG | 21.04.2023,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,1973024,19365,436,49,16,0
u-9S19rtgs0,2023-11-04T11:51:51Z,PT4H35M38S,UChG2EWuXoW7Tgof35WjbsnQ,JDG vs KT (BO5) | CKTG 2023 - TỨ KẾT 3,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,1975462,15494,288,49,11,0
r8oGU4nnZRw,2023-05-10T15:01:04Z,PT3H36S,UChG2EWuXoW7Tgof35WjbsnQ,MAD vs T1 (BO5) | MSI 2023 - VÒNG PHÂN NHÁNH | 10.05.2023,"['LMHT', 'VCS', 'VCS LMHT', 'Liên Minh Huyền Thoại', 'VCS Liên Minh Huyền Thoại', 'giải đấu VCS', 'LoL', 'VCS LoL', 'Esports', 'LMHT Esports', 'VCS esports', 'giải đấu liên minh huyền thoại', 'giải đấu liên minh', 'giải đấu LoL', 'tuyển thủ Liên Minh Huyền Thoại', 'tuyển thủ LoL', 'tuyển thủ VCS']",485000,1576694,14104,284,49,13,0
hkP2omrzsGs,2019-12-30T11:15:01Z,PT12M,UCKl0tA90oEArasOGzp8I41g,Tony | Thử Thách Tay Không Bắt Cá 🐟 𝐂𝐚𝐭𝐜𝐡 𝐅𝐢𝐬𝐡 𝐖𝐢𝐭𝐡 𝐇𝐚𝐧𝐝,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'tony vo', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'tony bắt cá', 'mo hang bat ca', 'tony bat ca', 'tony dan team bat ca', 'tony bat cua', 'tony bat ech', 'tony bat oc', 'thu thach bat ca bang tay', 'bat ca mien tay', 'Thu Hoạch Ngoài Mong Đợi', 'team tony bắt cá', 'Thử Thách Bắt Cá', 'lội sông bắt cá', 'cá nướng', 'bắt cá khổng lồ', 'catch fish', 'get fish with hand']",9530000,109510962,529578,43,96,13,1
H9MS3vFPZu8,2019-07-02T11:00:05Z,PT11M,UCKl0tA90oEArasOGzp8I41g,Tony | Dẫn Team Đi Chơi Nhà Hơi Khổng Lồ - Bouncy House,"['tony tv', 'tony', 'tonyphim', 'nha hoi', 'tre trau di nha hoi', 'cong vien', 'nha hoi khong lo', 'nha bong', 'lan dau di nha hoi', 'tony dan team di nha hoi', 'team tre trau tony', 'tony tro choi', 'tony thu thach', 'tony tre trau', 'vat lon trong nha hoi', 'dau vat tren nha hoi', 'bounce house', 'tony dan team di choi', 'tony tv mới nhất', 'Tony Võ', 'tony vinh', 'tony vo', 'vinh tony', 'to ny tv', 'tony tv troll', 'Nhà Hơi Khổng Lồ', 'nhà hơi', 'chơi nhà hơi', 'nha hoi thieu nhi', 'vật lộn trong nhà hơi', 'anh tony tv']",9530000,79988535,382404,0,99,13,1
93HKHkKHFl8,2020-12-01T11:00:11Z,PT14M,UCKl0tA90oEArasOGzp8I41g,Tony | Thử Thách Mua &amp; Ăn Mọi Thứ Theo Màu Sắc - Color Battle,"['tony tv', 'tony', 'tony tv mới nhất', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'team tony', 'tony team', 'tony bốc thăm', 'tony thu thach 12h', 'sinh tồn 12h', '24h sinh tồn', '24h ăn theo màu', 'thử thách ăn đồ ăn theo màu', 'color battle', 'tony mua và ăn theo màu.', 'thu thach mau sac', 'thử thách màu sắc', 'thu thach mau sac 24h', 'thử thách màu sắc 24h', 'tony tv thu thach mau sac', 'tony tv thử thách màu sắc', 'thu thach mau sac tony tv', 'thử thách màu sắc tony tv']",9530000,73507481,479223,55,99,15,1
HofWIOd57oU,2019-07-27T11:00:02Z,PT14M,UCKl0tA90oEArasOGzp8I41g,Tony | Đại Náo Biển Vũng Tàu - Vui Banh Xác,"['tony tv', 'tony', 'tonyphim', 'tony tro choi', 'tony thu thach', 'laytv', 'tony dan team', 'tony tre trau', 'tony dai nao bien vung tau', 'tony cat toc 30shine', 'tony su tich', 'tony dai nao phong game', 'tony di sieu thi', 'tony gap thu', 'dai nao bai bien vung tau', 'tony tam bien', 'tony tv mới nhất', 'Tony Võ', 'tony vinh', 'tony vo', 'vinh tony', 'to ny tv', 'tony tv troll', 'Đại Náo Biển Vũng Tàu', 'Vui Banh Xác', 'Biển Vũng Tàu', 'tony đại náo cũng tàu']",9530000,68186051,371195,22,85,11,1
w72eGW7VgCs,2020-07-24T08:54:26Z,PT10M20S,UCKl0tA90oEArasOGzp8I41g,Tony | Đại Náo Sở Thú - Visit The ZOO,"['tony tv', 'tony', 'tony tv mới nhất', 'vinh tony', 'to ny tv', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'team tony', 'tony team', 'zoo', 'thảo cầm viên', 'sở thú', 'tony đi sở thú', 'tony đi thảo cầm viên', 'team tony đi sài gòn', 'team tony sở thú', 'tony zoo', 'the zoo', 'khám phá sở thú', 'tham quan sở thú sài gòn', '12h tham quan so thu', 'Tham Quan Sở Thú Gặp Cá Sấu Chúa', 'Tham Quan Sở Thú', 'Cá Sấu Chúa', 'thao cam vien', 'team tony thảo cầm viên', 'thảo cầm viên 2020']",9530000,60189180,269421,0,100,10,1
IQyh28Edy_c,2020-05-11T10:58:38Z,PT12M,UCKl0tA90oEArasOGzp8I41g,Tony | Nấu Cả Thế Giới Bằng Bộ Nồi Siêu Nhỏ,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'tony đầu bếp', 'tony nấu ăn', 'tony vua đầu bếp', 'tony thử thách nấu ăn', 'bộ nồi inox mini', 'team tony', 'tony nấu ăn với bộ nồi tí hon', 'đồ chơi trẻ em', 'nau an bang noi inox mini', 'Nồi Inox Mini', 'Thử Thách Nấu Ăn', 'Thử Thách Nấu Ăn Bằng Nồi Inox Mini', 'Nấu Ăn Bằng Nồi Inox Mini', 'team tony nấu ăn', 'thu thach nau an']",9530000,53700208,339774,0,99,11,1
hopEWfidAtg,2019-10-04T11:00:12Z,PT13M,UCKl0tA90oEArasOGzp8I41g,Tony | Đại Hội Tô Tranh Cát - Quay Về Tuổi Thơ,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'tony thu thach', 'tony vlogs', 'tony dai chien', 'tony dai hoi to tranh cat', 'colored sand painting', 've tranh cat', 'tony tro choi', 'tony 24h', 'tony team tre trau', 'tony dai nao', 'to mau tranh cat', 'do choi tre em tranh cat', 'tranh cat', 'tuoi tho to tranh cat', 'tony phim hai', 'Đại Hội Tô Tranh Cát', 'Tô Tranh Cát', 'thử thách tô tranh cát', 'Quay Về Tuổi Thơ', 'tony tô tranh', 'team tony tô tranh']",9530000,49041458,215508,0,95,12,1
LF9ET4qsyDs,2020-02-09T11:56:35Z,PT14M,UCKl0tA90oEArasOGzp8I41g,Tony | Cuộc Thi Vua Đầu Bếp - Tìm Ra VUA TÔM,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony vlogs', 'anh tony tv', 'vua dau bep', 'tony nau an', 'tony dai chien', 'dai chien dau bep', 'cuoc thi vua dau bep', 'đầu bếp nhí', 'cuoc thi vua tôm', 'vua ốc', 'tony đầu bếp', 'tôm càng sốt bơ tỏi', 'tôm tái chanh', 'tôm nướng', 'phim vua dau bep', 'Cuộc Thi VUA TÔM', 'cuoc thi vua tom', 'Đầu Bếp Đại Chiến', 'Đầu Bếp', 'vua đầu bếp', 'đầu bếp đại chiến', 'Vua Đầu Bếp', 'masterchef']",9530000,48755717,426127,0,97,12,1
m_3bBPQkdpE,2020-02-28T11:00:08Z,PT13M,UCKl0tA90oEArasOGzp8I41g,Tony | Chơi TRỐN TÌM Uống Trà Sữa - Tuổi Thơ Dữ Dội,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'trò chơi dân gian', 'bắt trốn', 'trốn tìm', 'team tre trau', 'tron tim uong tra sua', 'trò chơi trốn tìm', 'team tony', 'tron tim trong sieu thi', 'tron tim luc giua dem', 'Chơi TRỐN TÌM Uống Trà Sữa', 'team tony chơi trốn tìm', 'Tuổi Thơ Dữ Dội', 'chơi trốn tìm', 'thủ thách trốn tìm', 'trò chơi tuổi thơ', 'choi tron tim']",9530000,45452215,251804,0,92,13,1
e3bdabq9wMg,2020-01-21T11:15:01Z,PT13M,UCKl0tA90oEArasOGzp8I41g,Tony | Đầu Bếp Đại Chiến - Tìm Ra VUA ỐC,"['tony tv', 'tony', 'tony tv mới nhất', 'tony vinh', 'vinh tony', 'to ny tv', 'tony tv troll', 'tonytv', 'tony thử thách', 'anh tony', 'tony thu thach', 'tony vlogs', 'anh tony tv', 'vua dau bep', 'than an', 'thần ăn', 'chế biến ốc', 'ốc cà na rang muối', 'ốc hương rang me', 'ốc lác', 'sò huyết cháy tỏi', 'ốc móng tay nướng', 'ốc sả ớt', 'nghêu hấp sả', 'oc rang me', 'dai chien dau bep', 'cuoc thi dau bep', 'ẩm thực', 'đầu bếp nhí', 'Tìm Ra VUA ỐC', 'Đầu Bếp Đại Chiến', 'vua ốc đại chiến', 'cuộc thi đầu bếp', 'tony đại chiến']",9530000,41614604,358656,0,101,11,1
iea632fJkGY,2022-09-16T15:00:19Z,PT1H58M14S,UCbxWTKqVmD_AMeOIcKFhQ3Q,FULL TRẬN | U20 Việt Nam vs U20 Hong Kong | bản chuẩn | Vòng loại U20 Châu Á | TV360,"['tv360', 'tv360 bóng đá', 'thể thao', 'trực tiếp bóng đá', 'tv360 trực tiếp bóng đá', 'u23 việt nam', 'trực tiếp việt nam', 'trực tiếp bóng đá việt nam', 'trực tiếp bóng đá hôm nay', 'tv360 trực tiếp', 'bóng đá', 'highlight u20 việt nam', 'u20 châu á', 'u20 afc', 'highlight u20 viet nam', 'u20vietnam', 'u20chaua', 'u20 việt nam vs u20 hong kong', 'highlight u20 hong kong', 'u20 chau a', 'highlight việt nam', 'highlight u20vn', 'u20vn', 'highlightu20', 'u20vnhongkong', 'u20 vn hong kong', 'vn hk', 'truc tiep u20']",170000,2266256,34204,77,85,21,0
qKlrun7oj5Y,2023-06-20T22:43:00Z,PT10M20S,UCbxWTKqVmD_AMeOIcKFhQ3Q,HIGHLIGHTS ICELAND - BỒ ĐÀO NHA: RONALDO TOẢ SÁNG VÀ CỘT MỐC LỊCH SỬ THẾ GIỚI - VÒNG LOẠI EURO 2024,"['tv360 thể thao', 'tv360 the thao', 'highlights bóng đá', 'highlights iceland vs bồ đào nha', 'highlights bồ đào nha vs iceland', 'iceland vs bồ đào nha', 'bồ đào nha vs iceland', 'iceland bồ đào nha', 'bồ đào nha iceland', 'highlights iceland - bồ đào nha', 'highlights iceland vs bo dao nha', 'highlight bồ đào nha - iceland', 'iceland vs bồ đào nha highlights', 'bồ đào nha vs iceland highlight', 'highlights bồ đào nha', 'bồ đào nha', 'bồ đào nha ronaldo', 'vòng loại euro 2024', 'bóng đá hôm nay', 'ronaldo kỷ lục']",170000,2254959,31440,2220,91,21,0
nQypamImGds,2023-09-09T23:35:07Z,PT12M38S,UCbxWTKqVmD_AMeOIcKFhQ3Q,"HIGHLIGHTS ĐỨC - NHẬT BẢN: KỊCH BẢN KHÔNG TƯỞNG, TAN NÁT CỖ XE TĂNG - GIAO HỮU QUỐC TẾ 10/09/2023","['tv360 thể thao', 'tv360 the thao', 'highlights bóng đá', 'highlights đức vs nhật bản', 'highligths đức - nhật bản', 'highlights đức nhật bản', 'đức', 'nhật bản', 'đức vs nhật bản', 'đức - nhật bản', 'duc vs nhat ban', 'highlight đức vs nhật bản', 'highlight đức nhật bản', 'highlights đức', 'highlights duc vs nhat ban', 'highlights duc - nhật bản', 'đức vs nhật bản giao hữu', 'đức vs nhat ban', 'đức vs nhật bản highlight', 'đức - nhat ban giao huu 2023', 'giao hữu quốc tế đức', 'đức giao hữu 2023', 'bóng đá', 'nhat ban']",170000,2115918,43915,3082,94,20,0
Wc3H0Z1N46k,2022-09-21T03:44:33Z,PT1H35M20S,UCbxWTKqVmD_AMeOIcKFhQ3Q,FULL TRẬN | U20 Việt Nam vs U20 Indonesia | bản chuẩn | Vòng loại U20 Châu Á | TV360,"['tv360', 'tv360 bóng đá', 'thể thao', 'trực tiếp bóng đá', 'tv360 trực tiếp bóng đá', 'u23 việt nam', 'trực tiếp việt nam', 'trực tiếp bóng đá việt nam', 'trực tiếp bóng đá hôm nay', 'tv360 trực tiếp', 'bóng đá', 'highlight u20 việt nam', 'u20 châu á', 'u20 afc', 'highlight u20 viet nam', 'u20vietnam', 'u20chaua', 'u20 chau a', 'highlight việt nam', 'highlight u20vn', 'u20vn', 'highlightu20', 'u20vnhongkong', 'truc tiep u20', 'u20 việt nam u20 indonesia', 'u20 vn indonesia', 'highlight u20 vn indo', 'vn indo']",170000,2108058,45401,66,82,20,0
059-ppVE4k4,2023-10-13T21:29:32Z,PT10M27S,UCbxWTKqVmD_AMeOIcKFhQ3Q,HIGHLIGHTS BỒ ĐÀO NHA - SLOVAKIA: KỶ LỤC GIA RONALDO CHÓI SÁNG VỚI CÚ ĐÚP - VÒNG LOẠI EURO 2024,"['tv360', 'tv360 thể thao', 'tv360 the thao', 'highlights bóng đá', 'highlights bồ đào nha vs slovakia', 'highlights bồ đào nha - slovakia', 'bồ đào nha vs slovakia', 'bồ đào nha - slovakia', 'bồ đào nha slovakia', 'ronaldo', 'ronaldo kỷ lục', 'highlights bồ đào nha slovakia', 'highlight bồ đào nha - slovakia', 'bồ đào nha - slovakia highlight', 'highlights bồ đào nha', 'highlights', 'bồ đào nha', 'bo dao nha', 'highlight bồ đào nha euro', 'bồ đào nha ronaldo', 'ronaldo bàn thắng', 'highlights euro', 'vòng loại euro 2024']",170000,2006125,50255,2337,86,20,0
azi87mQNLBA,2023-10-17T21:11:33Z,PT10M21S,UCbxWTKqVmD_AMeOIcKFhQ3Q,"HIGHLIGHTS ANH - ITALY: KỊCH BẢN BẤT NGỜ, TẬN DỤNG SAI LẦM THÀNH CÔNG - VÒNG LOẠI UEFA EURO 2024","['tv360 thể thao', 'highlights bóng đá', 'highlights anh vs italy', 'anh vs italy', 'anh - bắc macedonia', 'anh italy', 'highlights anh - italy', 'highlights anh vs ý', 'highlight anh vs italy', 'highlight anh - italy', 'highlight anh italy', 'anh vs italy highlights', 'anh - italy highlights', 'anh', 'italia', 'italy', 'highlights anh', 'anh vs italy highlight', 'anh highlights', 'highlights euro', 'anh vòng loại euro 2024', 'vòng loại euro 2024', 'bóng đá', 'anh vs ý highlights', 'anh - ý highlights', 'tv360', 'tv360 the thao']",170000,1937434,39806,1237,82,20,0
N-zPpTfr8nU,2023-10-13T23:05:07Z,PT10M34S,UCbxWTKqVmD_AMeOIcKFhQ3Q,"HIGHLIGHTS HÀ LAN - PHÁP: ĐÔI CÔNG HẤP DẪN, MBAPPE CỨA LÒNG LẬP SIÊU PHẨM - VÒNG LOẠI EURO 2024","['tv360', 'highligths bóng đá', 'highlights bong da', 'highlights hà lan vs pháp', 'highlights hà lan - pháp', 'highlights hà lan pháp', 'hà lan', 'pháp', 'hà lan vs pháp', 'ha lan vs phap', 'hà lan pháp', 'hà lan - pháp', 'highlight ha lan vs phap', 'highlight hà lan vs pháp', 'highligths hà lan - pháp', 'hà lan vs pháp highlights', 'ha lan vs phap highlights', 'ha lan vs', 'euro 2024', 'vòng loại euro 2024', 'tv360 thể thao', 'tv360 the thao', 'bóng đá', 'bóng đá hom nay', 'bong da hom nay', 'phap', 'mbappe', 'mbappe bàn thắng']",170000,1760004,43891,1136,94,20,0
21EifKQYiZM,2023-06-18T23:00:02Z,PT13M37S,UCbxWTKqVmD_AMeOIcKFhQ3Q,"HIGHLIGHTS CROATIA - TÂY BAN NHA: ĐẠI CHIẾN ĐỈNH CAO, TÂN VƯƠNG NGẠO NGHỄ -UEFA NATIONS LEAGUE 22/23","['highlights bóng đá', 'highlights croatia vs tây ban nha', 'croatia vs tây ban nha', 'croatia vs tay ban nha', 'croatia tây ban nha', 'croatia - tây ban nha', 'tây ban nha vs croatia', 'croatia', 'tây ban nha', 'tbn', 'tay ban nha vs croatia', 'highlights croatia tây ban nha', 'highlights tây ban nha vs croatia', 'highlights tbn vs croatia', 'highlight croatia vs tây ban nha', 'croatia vs tbn highlights', 'highlights nations league', 'chung kết nations league 2023', 'tv360 thể thao', 'tv360 the thao', 'bóng đá hôm nay']",170000,1634374,18672,900,86,18,0
ZSXWqxIRCCs,2023-06-17T21:53:48Z,PT7M34S,UCbxWTKqVmD_AMeOIcKFhQ3Q,"HIGHLIGHTS BỒ ĐÀO NHA - BOSNIA HERZEGOVINA: RONALDO, BRUNO FERNANDES RỰC SÁNG - VÒNG LOẠI EURO 2024","['highlights bóng đá', 'highlights bồ đào nha vs bosnia', 'bồ đào nha vs bosnia', 'bo dao nha vs bosnia', 'bồ đào nha bosnia', 'bồ đào nha -bosnia', 'highlights bồ đào nha - bosnia', 'highlights bồ đào nha bosnia', 'highlight bồ đào nha vs bosnia', 'highlight bđn vs bosnia', 'bồ đào nha vs bosnia highlights', 'bồ đào nha', 'bđn', 'ronaldo', 'highlights bồ đào nha', 'bồ đào nha vs bosina highlight', 'highlights euro', 'bồ đào nha vòng loại euro', 'vòng loại euro 2024', 'tv360 thể thao', 'tv360 the thao', 'bóng đá hôm nay']",170000,1539807,18499,1319,91,17,0
_BBTIWp9_mE,2023-03-24T23:49:05Z,PT2M58S,UCbxWTKqVmD_AMeOIcKFhQ3Q,Highlights Pháp vs Hà Lan: Mbappe tỏa sáng rực rỡ giúp Pháp đè bẹp Hà Lan - Vòng loại UEFA EURO 2024,"['highlights bóng đá', 'highlight bong da', 'Pháp', 'Hà Lan', 'highlights pháp vs hà Lan', 'highlights pháp hà lan', 'pháp vs hà lan', 'pháp hà lan', 'highlight pháp vs hà lan', 'highlight pháp hà lan', 'highlights pháp', 'pháp highlights', 'hightlights euro 2024', 'highlights pháp - hà lan', 'highlights pháp euro 2024', 'pháp euro 2024', 'phap vs ha lan', 'pháp mbappe', 'mbappe', 'euro 2024 pháp', 'vòng loại euro 2024', 'vong loai euro 2024', 'euro 2024', 'tv360 thể thao', 'tv360 the thao', 'tv360 bóng đá', 'tv 360 bong da']",170000,1537457,17457,812,86,22,0
TjFDiocZ6Ag,2021-12-10T13:51:11Z,PT1H9M57S,UCyjEHiz7k315xJkBrFtQViw,Tỏ Tình Hoàn Mỹ | Tập 37 phần 2: Cảm xúc vỡ òa với HAPPY ENDING hoàn mỹ của cặp đôi Vũ Thịnh Fanny,"['tỏ tình hoàn mỹ', 'tỏ tình hoàn mỹ 2021', 'tỏ tình hoàn mỹ tập 37 full', 'tập 37 tỏ tình hoàn mỹ', 'to tinh hoan my tap 37', 'tập 37 full tỏ tình hoàn mỹ', 'tap 37 to tinh hoan my', 'tình yêu hoàn mỹ', 'tinh yeu hoan my', 'hen ho hoan my', 'to tinh hoan my', 'tình yêu hoàn mỹ 2021', 'to tinh hoan my tap 37 full', 'to tinh hoan my 37', 'ngôn tình hoàn mỹ', 'ngon tinh hoan my', 'tỏ tình hoàn mỹ tập 37', 'tỏ tình hoàn mỹ fanny', 'vũ thịnh fanny', 'vũ thịnh fanny tỏ tình hoàn mỹ', 'fanny vũ thịnh']",820000,7470808,97482,10690,106,24,0
